"SUBJECT","Subject","LOCATION","Country","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","USA","United States","M","Monthly","2014-11","Nov-2014","IDX","Index","0","Units",,,100.729,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","USA","United States","M","Monthly","2014-12","Dec-2014","IDX","Index","0","Units",,,100.4611,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","USA","United States","M","Monthly","2015-01","Jan-2015","IDX","Index","0","Units",,,100.1878,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","USA","United States","M","Monthly","2015-02","Feb-2015","IDX","Index","0","Units",,,99.97182,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","USA","United States","M","Monthly","2015-03","Mar-2015","IDX","Index","0","Units",,,99.82373,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","USA","United States","M","Monthly","2015-04","Apr-2015","IDX","Index","0","Units",,,99.78352,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","USA","United States","M","Monthly","2015-05","May-2015","IDX","Index","0","Units",,,99.84441,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","USA","United States","M","Monthly","2015-06","Jun-2015","IDX","Index","0","Units",,,99.83597,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","USA","United States","M","Monthly","2015-07","Jul-2015","IDX","Index","0","Units",,,99.69978,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","USA","United States","M","Monthly","2015-08","Aug-2015","IDX","Index","0","Units",,,99.4978,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","USA","United States","M","Monthly","2015-09","Sep-2015","IDX","Index","0","Units",,,99.27943,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","USA","United States","M","Monthly","2015-10","Oct-2015","IDX","Index","0","Units",,,99.0816,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","USA","United States","M","Monthly","2015-11","Nov-2015","IDX","Index","0","Units",,,98.92287,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","USA","United States","M","Monthly","2015-12","Dec-2015","IDX","Index","0","Units",,,98.86672,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","USA","United States","M","Monthly","2016-01","Jan-2016","IDX","Index","0","Units",,,98.95592,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","USA","United States","M","Monthly","2016-02","Feb-2016","IDX","Index","0","Units",,,99.179,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","USA","United States","M","Monthly","2016-03","Mar-2016","IDX","Index","0","Units",,,99.42593,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","USA","United States","M","Monthly","2016-04","Apr-2016","IDX","Index","0","Units",,,99.55655,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","USA","United States","M","Monthly","2016-05","May-2016","IDX","Index","0","Units",,,99.6696,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","USA","United States","M","Monthly","2016-06","Jun-2016","IDX","Index","0","Units",,,99.74776,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","USA","United States","M","Monthly","2016-07","Jul-2016","IDX","Index","0","Units",,,99.65672,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","USA","United States","M","Monthly","2016-08","Aug-2016","IDX","Index","0","Units",,,99.49323,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","USA","United States","M","Monthly","2016-09","Sep-2016","IDX","Index","0","Units",,,99.54155,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","USA","United States","M","Monthly","2016-10","Oct-2016","IDX","Index","0","Units",,,99.71916,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","USA","United States","M","Monthly","2016-11","Nov-2016","IDX","Index","0","Units",,,99.99953,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","USA","United States","M","Monthly","2016-12","Dec-2016","IDX","Index","0","Units",,,100.3242,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","USA","United States","M","Monthly","2017-01","Jan-2017","IDX","Index","0","Units",,,100.6138,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","USA","United States","M","Monthly","2017-02","Feb-2017","IDX","Index","0","Units",,,100.7803,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","USA","United States","M","Monthly","2017-03","Mar-2017","IDX","Index","0","Units",,,100.7285,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","USA","United States","M","Monthly","2017-04","Apr-2017","IDX","Index","0","Units",,,100.5711,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","USA","United States","M","Monthly","2017-05","May-2017","IDX","Index","0","Units",,,100.5683,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","USA","United States","M","Monthly","2017-06","Jun-2017","IDX","Index","0","Units",,,100.7468,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","USA","United States","M","Monthly","2017-07","Jul-2017","IDX","Index","0","Units",,,100.925,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","USA","United States","M","Monthly","2017-08","Aug-2017","IDX","Index","0","Units",,,101.1852,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","USA","United States","M","Monthly","2017-09","Sep-2017","IDX","Index","0","Units",,,101.3586,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","USA","United States","M","Monthly","2017-10","Oct-2017","IDX","Index","0","Units",,,101.326,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","USA","United States","M","Monthly","2017-11","Nov-2017","IDX","Index","0","Units",,,101.2934,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","USA","United States","M","Monthly","2017-12","Dec-2017","IDX","Index","0","Units",,,101.3528,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","USA","United States","M","Monthly","2018-01","Jan-2018","IDX","Index","0","Units",,,101.4031,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","USA","United States","M","Monthly","2018-02","Feb-2018","IDX","Index","0","Units",,,101.4273,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","USA","United States","M","Monthly","2018-03","Mar-2018","IDX","Index","0","Units",,,101.3072,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","USA","United States","M","Monthly","2018-04","Apr-2018","IDX","Index","0","Units",,,101.1809,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","USA","United States","M","Monthly","2018-05","May-2018","IDX","Index","0","Units",,,101.2262,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","USA","United States","M","Monthly","2018-06","Jun-2018","IDX","Index","0","Units",,,101.3384,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","USA","United States","M","Monthly","2018-07","Jul-2018","IDX","Index","0","Units",,,101.3987,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","USA","United States","M","Monthly","2018-08","Aug-2018","IDX","Index","0","Units",,,101.499,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","USA","United States","M","Monthly","2018-09","Sep-2018","IDX","Index","0","Units",,,101.4104,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","USA","United States","M","Monthly","2018-10","Oct-2018","IDX","Index","0","Units",,,101.2005,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","USA","United States","M","Monthly","2018-11","Nov-2018","IDX","Index","0","Units",,,100.9853,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","USA","United States","M","Monthly","2018-12","Dec-2018","IDX","Index","0","Units",,,100.6689,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","USA","United States","M","Monthly","2019-01","Jan-2019","IDX","Index","0","Units",,,100.5167,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","USA","United States","M","Monthly","2019-02","Feb-2019","IDX","Index","0","Units",,,100.3508,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","USA","United States","M","Monthly","2019-03","Mar-2019","IDX","Index","0","Units",,,100.2182,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","USA","United States","M","Monthly","2019-04","Apr-2019","IDX","Index","0","Units",,,99.99535,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","USA","United States","M","Monthly","2019-05","May-2019","IDX","Index","0","Units",,,99.7907,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","USA","United States","M","Monthly","2019-06","Jun-2019","IDX","Index","0","Units",,,99.60625,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","USA","United States","M","Monthly","2019-07","Jul-2019","IDX","Index","0","Units",,,99.38544,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","USA","United States","M","Monthly","2019-08","Aug-2019","IDX","Index","0","Units",,,99.10774,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","USA","United States","M","Monthly","2019-09","Sep-2019","IDX","Index","0","Units",,,98.89748,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","USA","United States","M","Monthly","2019-10","Oct-2019","IDX","Index","0","Units",,,98.83037,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","USA","United States","M","Monthly","2019-11","Nov-2019","IDX","Index","0","Units",,,98.85231,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","USA","United States","M","Monthly","2019-12","Dec-2019","IDX","Index","0","Units",,,98.95856,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","USA","United States","M","Monthly","2020-01","Jan-2020","IDX","Index","0","Units",,,99.12702,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","USA","United States","M","Monthly","2020-02","Feb-2020","IDX","Index","0","Units",,,99.01001,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","USA","United States","M","Monthly","2020-03","Mar-2020","IDX","Index","0","Units",,,98.59578,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","USA","United States","M","Monthly","2020-04","Apr-2020","IDX","Index","0","Units",,,98.14606,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","USA","United States","M","Monthly","2020-05","May-2020","IDX","Index","0","Units",,,98.38601,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","USA","United States","M","Monthly","2020-06","Jun-2020","IDX","Index","0","Units",,,99.24928,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","USA","United States","M","Monthly","2020-07","Jul-2020","IDX","Index","0","Units",,,99.99695,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","USA","United States","M","Monthly","2020-08","Aug-2020","IDX","Index","0","Units",,,100.4851,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","USA","United States","M","Monthly","2020-09","Sep-2020","IDX","Index","0","Units",,,100.7758,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","USA","United States","M","Monthly","2020-10","Oct-2020","IDX","Index","0","Units",,,101.053,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","USA","United States","M","Monthly","2020-11","Nov-2020","IDX","Index","0","Units",,,101.1972,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","USA","United States","M","Monthly","2020-12","Dec-2020","IDX","Index","0","Units",,,101.3825,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","USA","United States","M","Monthly","2021-01","Jan-2021","IDX","Index","0","Units",,,101.5294,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","USA","United States","M","Monthly","2021-02","Feb-2021","IDX","Index","0","Units",,,101.7917,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","USA","United States","M","Monthly","2021-03","Mar-2021","IDX","Index","0","Units",,,102.0067,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","USA","United States","M","Monthly","2021-04","Apr-2021","IDX","Index","0","Units",,,101.9028,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","USA","United States","M","Monthly","2021-05","May-2021","IDX","Index","0","Units",,,101.7603,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","USA","United States","M","Monthly","2021-06","Jun-2021","IDX","Index","0","Units",,,101.6177,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","USA","United States","M","Monthly","2021-07","Jul-2021","IDX","Index","0","Units",,,101.5259,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","USA","United States","M","Monthly","2021-08","Aug-2021","IDX","Index","0","Units",,,101.5572,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","USA","United States","M","Monthly","2021-09","Sep-2021","IDX","Index","0","Units",,,101.6495,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","USA","United States","M","Monthly","2021-10","Oct-2021","IDX","Index","0","Units",,,101.6651,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","USA","United States","M","Monthly","2021-11","Nov-2021","IDX","Index","0","Units",,,101.5675,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","USA","United States","M","Monthly","2021-12","Dec-2021","IDX","Index","0","Units",,,101.3385,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","USA","United States","M","Monthly","2022-01","Jan-2022","IDX","Index","0","Units",,,101.1433,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","USA","United States","M","Monthly","2022-02","Feb-2022","IDX","Index","0","Units",,,101.021,,
